<<<<<<< HEAD
start,stop,speaker
0.4,3.0,SPEAKER_30
1.6,1.7,SPEAKER_47
1.7,2.2,SPEAKER_15
2.2,2.4,SPEAKER_15
4.5,8.6,SPEAKER_30
9.5,9.5,SPEAKER_15
9.5,9.6,SPEAKER_06
9.6,11.9,SPEAKER_15
12.2,12.3,SPEAKER_06
12.3,17.6,SPEAKER_30
23.4,24.7,SPEAKER_23
31.5,32.6,SPEAKER_15
32.7,38.2,SPEAKER_15
38.2,38.3,SPEAKER_04
38.6,38.6,SPEAKER_04
38.6,39.6,SPEAKER_15
41.5,42.0,SPEAKER_04
42.7,43.0,SPEAKER_22
43.0,44.3,SPEAKER_45
44.3,44.3,SPEAKER_22
45.2,46.0,SPEAKER_22
46.0,46.5,SPEAKER_42
48.1,50.6,SPEAKER_45
51.1,55.3,SPEAKER_45
56.0,56.1,SPEAKER_45
56.5,56.8,SPEAKER_45
56.8,60.2,SPEAKER_36
60.7,63.3,SPEAKER_36
63.3,63.4,SPEAKER_46
63.5,66.2,SPEAKER_46
67.1,71.1,SPEAKER_46
76.3,79.5,SPEAKER_51
80.2,80.3,SPEAKER_51
90.1,95.8,SPEAKER_30
104.3,109.3,SPEAKER_38
110.5,114.0,SPEAKER_38
115.4,116.0,SPEAKER_38
116.0,116.3,SPEAKER_08
116.3,116.8,SPEAKER_46
117.4,117.4,SPEAKER_08
117.4,118.7,SPEAKER_46
118.7,118.7,SPEAKER_08
119.9,119.9,SPEAKER_08
119.9,122.9,SPEAKER_46
123.8,127.3,SPEAKER_30
127.7,130.8,SPEAKER_46
132.5,136.7,SPEAKER_30
151.5,153.1,SPEAKER_46
153.6,158.8,SPEAKER_30
158.8,164.7,SPEAKER_39
164.7,164.8,SPEAKER_46
165.2,167.6,SPEAKER_30
167.6,168.0,SPEAKER_46
168.0,169.3,SPEAKER_31
169.6,171.1,SPEAKER_30
177.6,179.0,SPEAKER_39
180.1,183.2,SPEAKER_30
184.6,190.5,SPEAKER_30
193.5,196.8,SPEAKER_46
197.8,199.2,SPEAKER_30
199.1,201.0,SPEAKER_46
