start	end	text
0	2500	Oh, what exactly is it you're observing?
2500	5500	I'm sure I saw a beautiful crayfish in there.
5500	9500	Crayfish? Excuse me, young man, but that is zoology.
9500	12500	Quite the most uninteresting field.
12500	14500	There it is.
42500	49500	Oh! Hey, hey, hey, hey!
73500	79500	I got him! I got him!
79500	84500	I got him!
96500	98500	A dragon?
103500	107500	Mm-hmm, mm-hmm, mm-hmm, mm-hmm, mm-hmm, mm-hmm, mm-hmm, mm-hmm, mm-hmm, mm-hmm, mm-hmm.
107500	109500	Papa!
112500	114500	Oh, what have you got there?
114500	115500	Oh, oh, nothing, Papa!
115500	118500	Everything's so fresh after the rain, mm-hmm, mm-hmm.
118500	120500	Yes it is.
123500	127500	I gotta show this to Snuffkin before anybody else sees it.
133500	134500	Mm-hmm.
140500	142500	Oh!
145500	146500	Mm-hmm.
146500	148500	Boom, moment!
148500	150500	What have you got there, Moomin?
150500	152500	Oh, oh, nothing! Nothing at all, little lion.
152500	155500	Oh, yes, you have, I saw it! Don't lie to me!
155500	158500	It's just one of Mama's old jars.
158500	160500	Liar, liar, I know there's something.
160500	161500	I don't think there's nothing.
162500	164500	Then why are you hiding it?
167500	170500	Oh, why did a little lion see me, it's not fair.
178500	180500	Dragon?
180500	182500	Ah, yeah, I was right.
183500	188500	It must be a baby dragon, probably the very last one on earth and washed up by the rain.
189500	191500	A dragon of my own.
192500	194500	That's wonderful.
195500	197500	Oh, I hope I didn't frighten you.
200500	205500	I know what I'll do, I'll take the lid off the jar so you can get some fresh air, little dragon.
210500	212500	See, that's better, isn't it?
212500	215500	Come on little fella, we'll give you a car to make you feel better.
219500	221500	Oh, that burnt me!
223500	225500	What a piercing dragon you are!
225500	227500	Don't worry, I'll look after you.
227500	229500	I'll take good care of you.
229500	233500	And when you're bigger and start to like me, I'll take you swimming in the sea.
236500	239500	Oh, I'm sorry, you must be starving.
239500	242500	I'll get you something from my nighttime emergency food box.
242500	246500	I've got lots of things in there, bound to be something you like.
248500	251500	The one, take anything you want.
279500	284500	Gosh, that's really clever little dragon.
285500	288500	Moving, lunch is ready.
288500	289500	Coming!
290500	291500	Now you stay here.
291500	294500	Don't worry, I'll be back in no time at all.
295500	298500	Remember, you're my own little dragon.
299500	300500	Oh!
305500	308500	Where's Sniff? I thought he was here as well.
308500	310500	He's collecting worms for fishing.
310500	311500	He'll be here soon.
311500	313500	We'll start without him then.
313500	317500	You know, Mama, certain people keep secrets in glass jars.
317500	318500	Secrets?
320500	324500	Oh, yes, a little secret that hisses.
325500	328500	Moment, Mama, I found this near the big puddle.
330500	331500	Thank you, Sniff.
331500	334500	Moment, I told you I wanted it back.
334500	336500	It's my very best one.
336500	340500	Sorry, Mama, I was so excited I must have left it when I found...
340500	341500	I mean, when I was...
341500	344500	And I'm sure you know who I mean by certain people.
344500	347500	Did you catch anything with the sieve, Moment?
347500	351500	Yes, he did. Something that's now hidden in his room.
352500	353500	Big mouth.
353500	356500	If it's a secret little my, perhaps he doesn't want to tell anyone.
356500	359500	Yeah, probably because his new pet bites.
359500	361500	Well, it hasn't bitten you yet, hasn't it?
361500	363500	Huh, if it did, I'd bite it back.
363500	367500	Is it true? Does your secret really bite people?
367500	371500	Well, it couldn't bite very hard if it was small enough to go in a jar, could it, Papa?
371500	375500	I suppose certain people might keep other small things in jars,
375500	380500	beetles and spiders, mosquitoes, scorpions, or poisonous centipedes, horrible things.
380500	385500	That multiply and multiply every week and grow and grow until the jars are too small.
387500	389500	See? Like that.
389500	394500	And there'll be so many of them, thousands and thousands, and they'll take over Moon Valley and eat us all.
394500	397500	Oh, well, I haven't got a centipede.
397500	400500	Hmm, I wonder if centipedes come from outer space.
400500	402500	But this is the Earth's deer.
402500	405500	The rain could have brought them down from space, Mama, couldn't it?
405500	409500	Well, you could be right. It was raining very hard yesterday.
409500	412500	And it wasn't like ordinary rain.
412500	415500	I saw a puddle as big as a lake.
417500	418500	What's the matter, Moon?
418500	420500	It isn't a centipede.
422500	425500	Ha, we're on the right track, though.
425500	429500	Well, I'm glad it's not a poisonous centipede. I shouldn't have liked that.
430500	434500	Oh, you're asleep. Moonman's little dragon.
437500	440500	Is it okay if I go see snuffkin, Mama?
440500	442500	Have you finished already?
442500	448500	Yes, I have. Tell them they mustn't go into my room. Or they'll have to take the consequence.
448500	452500	All right, Moonman. I'll make sure no one thinks.
452500	454500	I promise.
454500	457500	Oh, but he's going to tell snuffkin this secret.
457500	459500	I should think he is.
459500	462500	Best friends always come first, little my.
483500	485500	Hey, snuffkin!
488500	489500	Hi!
489500	491500	Fishing again?
491500	496500	Yep. The cards told me that if I caught five minutes, one right after the other, I'd be traveling south.
496500	498500	South?
498500	500500	You're joking!
500500	502500	Not at all. I believe in the cards.
502500	505500	But snuffkin, winter's not here yet.
505500	509500	I know that. But the cards tell you things for a reason, Moonman.
509500	514500	Oh, do they really? But it would be awfully few anyway, snuffkin. Just awful.
514500	516500	I mean, I'd be very lonely.
516500	520500	Well, anyway, who would I talk to or tell my secrets to?
522500	526500	Oh, snuffkin, quickly! You always come up to Moonman House.
526500	527500	Now?
527500	528500	Yeah.
528500	530500	Well, I suppose I could fish later.
530500	532500	No, no, there's no point.
532500	534500	But I have to catch five minutes.
534500	535500	Oh!
535500	541500	The fish won't bite after all his rain. You'd catch nothing. It'll be better to wait until it stops flowing so fast.
541500	543500	Well, perhaps you're right.
543500	546500	So what's this big secret all about?
546500	548500	Hey, Moonman.
548500	551500	Have you ever seen a dragon snuffkin?
551500	556500	No, of course not. They all disappeared off the face of the earth many hundreds of years ago.
556500	561500	But perhaps they didn't all disappear. What if there was one alive somewhere?
561500	563500	That's impossible.
563500	566500	It could be so small that it would go in a glass jar, snuffkin.
566500	571500	Are you sure you're not daydreaming, Moonman? But still, anything is possible, I suppose.
571500	575500	But you know me. I have to see it right in front of me before I believe it.
578500	581500	Oh!
581500	583500	Oh, where is it?
584500	586500	Oh, where is it?
586500	589500	Mama promised me that she wouldn't let anyone in.
594500	596500	It's not here either.
596500	598500	Well, you were right, Moonman.
598500	600500	Huh?
604500	606500	Ah, there he is.
606500	608500	I think you've found a real dragon.
608500	612500	How do you get up there? He must have full. He might lose his tail.
612500	615500	Oh, little dragon. And snuffkin, keep quiet.
615500	617500	You might get frightened and do something silly.
617500	619500	Don't worry. I'll soon have you down.
619500	622500	This will do. I'll lay it on the floor here.
622500	625500	Jump, little dragon. Don't be afraid.
625500	628500	Come on. Hold on to this. It will bring you down slowly.
628500	630500	Don't panic.
630500	633500	I don't think it's a very good idea, Moonman.
633500	635500	You'll only scare him away.
635500	637500	Why don't you just leave him alone?
637500	641500	He'll come down when he's ready. Dragons aren't helpless, you know. Even little baby ones.
641500	644500	But he's so small. Come to Moonman.
644500	647500	Come on. Don't you understand?
647500	649500	Hold on to that and I'll listen to that.
661500	662500	Look at him.
662500	666500	My dragon can fly. He's flying. He's flying.
666500	669500	Come down, little dragon. You might question or something.
669500	671500	Come down.
679500	682500	Be careful snuffkin. He might bite.
695500	698500	I don't think so. He's a very unusual pet.
699500	702500	I think he likes you more than me.
710500	712500	What a charming little creature, Moonman.
712500	714500	He's lovely. What's his name?
714500	716500	He's called Little Dragon.
716500	718500	Ha. I don't think he's lovely at all.
718500	721500	Small but savage, if you ask my opinion.
721500	723500	That sounds just like you, little my.
723500	725500	You think so?
725500	726500	Ow!
729500	731500	Ow, ow, ow.
734500	736500	Now look here.
739500	742500	He seems to have a thing about ears, doesn't he?
742500	744500	Step snuffkins. Why doesn't he bite him?
744500	749500	Go on, dragon. Go on, bite him. He's really tasty. Go on.
750500	755500	Good news. I think he's trying to heat up snuffkins coffee. He must really like him.
758500	760500	Clevver, little sea.
760500	764500	Well, I hope he's careful with that hot breath. We don't want to start a fire.
764500	766500	All right, that's enough.
768500	771500	He might be useful. When he's bigger, we can put him in the cellar
771500	774500	and he'll be able to heat the whole house just like a furnace.
774500	776500	No, we will not.
784500	786500	Go away! You pass!
788500	790500	Ow!
790500	792500	And you!
792500	795500	He only thought you were trying to get his fly.
795500	799500	I'll get him if he bites me again. Just you watch me do it.
799500	801500	Come on, little dragon.
801500	803500	Ow!
815500	819500	I'm sure that'll keep him quiet. That better go. Thanks for the coffee, Mumma.
832500	834500	Oh no, it'll suffocate him.
853500	855500	He only seems to like snuffkin.
855500	857500	Well, we all like snuffkin.
857500	859500	Stupid old dragon.
860500	862500	No, he isn't.
862500	867500	Mum and dear, why don't you take him to your room? He'll be happier there.
870500	872500	This will be best for him.
875500	878500	Oh, I wonder if he'll come back to visit us.
878500	882500	Why did you do that? He was cute and we could have always worn earmuffs.
882500	884500	You can visit him in snuffkin's tent.
884500	887500	I expect little dragons already sitting on his shoulder.
888500	891500	It doesn't matter anyway, snuffkin's going south soon.
891500	893500	They'll be able to go together.
893500	896500	Oh, my dear, Mumma. Never mind.
902500	904500	Well, you're a bit of a problem.
904500	906500	I don't want you here, little dragon.
906500	909500	Go on, go away. Go to Mumma.
909500	911500	Don't do that.
911500	913500	Oh, come on, please go to Mumma.
914500	917500	Look, you're very nice and it'll be fun to have you along.
917500	921500	But there's movement, and he'd know you were here and you'd be upset.
921500	923500	Oh, there's another one.
931500	934500	That's the fifth? Oh, dear.
935500	937500	Hmm?
941500	943500	Any luck?
943500	945500	Not bad. Are you going far?
945500	947500	Oh, I'm far away.
947500	949500	Would you like some fresh fish?
950500	952500	I'm sure you'll get hungry.
954500	956500	Yeah, what do you want in return?
957500	959500	A small favor.
965500	970500	Take this as far as you can, open the lid and just leave it.
970500	972500	What? Just leave it?
972500	977500	Yes, in a nice quiet place, with lots and lots of flies.
977500	979500	Flies? What's in there?
979500	980500	A dragon.
980500	982500	A dragon? Does it bite?
982500	983500	Well, it might.
983500	986500	This is a big favor. I don't even like minnows.
986500	989500	Oh, they're not too bad if you roast them.
989500	993500	Keep the lid on, but make sure you open it up later so it can catch the flies.
994500	997500	All right, as long as it doesn't try to bite me.
997500	999500	Don't worry, it won't.
1011500	1012500	Hello.
1012500	1013500	Hi.
1013500	1016500	Oh, well, where is he?
1016500	1017500	Who is that?
1017500	1020500	My dragon. He must have come here, snuffkin.
1021500	1024500	Oh, really? I thought he was home with you, sleeping in your room.
1024500	1027500	No, I left him out.
1027500	1029500	Ah, well, dragons are very fickle.
1029500	1032500	All they really care about is big fat flies.
1032500	1034500	It's best to forget about a moment.
1038500	1040500	Did you catch your five minnows?
1040500	1043500	No, you were right. The water's too fast.
1043500	1044500	Oh, really?
1044500	1046500	So I won't go south until winter comes.
1046500	1048500	You'll stay here then?
1048500	1051500	Well, I'm sure it wouldn't do to go against the cards.
1051500	1053500	Now what a moment, my friend.
1053500	1056500	Oh, that's great. You're staying snuffkin.
1056500	1060500	That's fantastic. That's really, really good.
1060500	1063500	Ah, perhaps I shouldn't have painted the float bright red.
1063500	1066500	It might have scared those little minnows right away.
1066500	1067500	Okay, let's go.
1067500	1068500	Yeah.
1071500	1074500	That dragon was sort of stupid.
1074500	1075500	Baby dragons are.
1075500	1077500	They make the world's worst pets.
1077500	1079500	They never want to settle in one place.
1079500	1081500	Yeah, you're right.
1081500	1084500	It was very funny, though, when it bit little mice here.
1084500	1087500	I think it gave her a taste of her own medicine.
1088500	1092500	The movement was very happy that snuffkin was staying in movement valley
1092500	1095500	and not going south until winter.
1095500	1101500	And as for the dragon, well, who wants to be loved by a silly old dragon?
1101500	1108500	They love the laughter and they love to live in the movements.
1108500	1115500	Believing in sharing and caring and giving the movements.
1115500	1119500	They're always happy and always at play.
1119500	1123500	The movements are having fun day after day.
1123500	1126500	The movements.
1126500	1130500	The movements.
1130500	1137500	They love the laughter and they love to live in the movements.
1137500	1144500	Believing in sharing and caring and giving the movements.
1144500	1148500	They're always happy and always at play.
1148500	1152500	The movements are having fun day after day.
1152500	1155500	The movements.
1155500	1159500	The movements.
1159500	1166500	The movements.
1185500	1188500	Here they are for one another.
1188500	1191500	The movements are about to come.
1191500	1194500	Come on and sit down here with me.
1194500	1196500	Therefore you want your TV.
1196500	1199500	They are the movements.
1199500	1202500	They are the movements.
1202500	1205500	So come with me, give me your hand.
1205500	1208500	I'll take you up to a movement land.
1208500	1211500	You can fly just like a bird.
1211500	1213500	Sing that song ever.
1213500	1216500	There were the movements.
1216500	1221500	There were the movements.
1221500	1223500	There were the movements.
1223500	1226500	There were the movements.
1226500	1230500	There were the movements.
